dataset,reducer,n_components,classifier,accuracy_mean,bac_mean,precision_mean,recall_mean,gmean_pdf_mean,accuracy_std,bac_std,precision_std,recall_std,gmean_pdf_std
digits,pca,44.0,svm_rbf,0.9827468448403861,0.982735468946288,0.9831118719197309,0.982735468946288,0.9829236453907808,0.007800062054288659,0.007840016963866298,0.0077761312289785925,0.007840016963866298,0.007806973413478869
digits,none,,knn,0.9721727295223954,0.9720616937831297,0.9730856176599312,0.9720616937831297,0.9725734913924539,0.004656063713771764,0.004737029256660968,0.004297348002587143,0.004737029256660968,0.004514230789826791
digits,none,,mlp,0.9549220489977728,0.954739252995067,0.9561103624224242,0.954739252995067,0.9554244560646054,0.007378988098858936,0.007642714905736874,0.006942699503508935,0.007642714905736874,0.007283286890735286
digits,none,,svm_rbf,0.9827468448403861,0.982735468946288,0.9831118719197309,0.982735468946288,0.9829236453907808,0.007800062054288659,0.007840016963866298,0.0077761312289785925,0.007840016963866298,0.007806973413478869
syn_E2_imb50_50,pca,30.0,knn,0.9683333333333334,0.968366367603864,0.9757489799389578,0.9608488769117897,0.9682648293472116,0.005590998055737404,0.0055766970009262125,0.004886200273645623,0.008214413502363,0.005653942867008724
syn_E2_imb50_50,pca,30.0,mlp,0.9623333333333334,0.9623208269233441,0.9605171417579942,0.9648400022574637,0.9626579396309767,0.012092238098144728,0.012114484720973772,0.016352747295204854,0.01021902412734302,0.011818346680341133
syn_E2_imb50_50,pca,30.0,svm_rbf,0.9786666666666667,0.9786563457240663,0.9775869893241984,0.9800955189344771,0.9788322784299714,0.008219218670625309,0.008236287955726618,0.012124694462638636,0.005068168643656218,0.008068766409620683
syn_E2_imb50_50,pca,50.0,knn,0.9683333333333334,0.968366367603864,0.9757489799389578,0.9608488769117897,0.9682648293472116,0.005590998055737404,0.0055766970009262125,0.004886200273645623,0.008214413502363,0.005653942867008724
syn_E2_imb50_50,pca,50.0,mlp,0.9660000000000001,0.96599913234462,0.9668860470394645,0.965501368587392,0.9661876683783616,0.012388764324236733,0.012404589291032369,0.016054242218254723,0.008361251586724173,0.012193736496386338
syn_E2_imb50_50,pca,50.0,svm_rbf,0.9786666666666667,0.9786563457240663,0.9775869893241984,0.9800955189344771,0.9788322784299714,0.008219218670625309,0.008236287955726618,0.012124694462638636,0.005068168643656218,0.008068766409620683
syn_E2_imb50_50,pca,70.0,knn,0.9683333333333334,0.968366367603864,0.9757489799389578,0.9608488769117897,0.9682648293472116,0.005590998055737404,0.0055766970009262125,0.004886200273645623,0.008214413502363,0.005653942867008724
syn_E2_imb50_50,pca,70.0,mlp,0.9676666666666667,0.9676676385469722,0.9682203620856218,0.9674925221513629,0.9678458821302242,0.011540588597865619,0.011555123984429124,0.0145997864764369,0.009991880656221688,0.011369575739914097
syn_E2_imb50_50,pca,70.0,svm_rbf,0.9786666666666667,0.9786563457240663,0.9775869893241984,0.9800955189344771,0.9788322784299714,0.008219218670625309,0.008236287955726618,0.012124694462638636,0.005068168643656218,0.008068766409620683
syn_E2_imb50_50,none,,knn,0.9683333333333334,0.968366367603864,0.9757489799389578,0.9608488769117897,0.9682648293472116,0.005590998055737404,0.0055766970009262125,0.004886200273645623,0.008214413502363,0.005653942867008724
syn_E2_imb50_50,none,,mlp,0.9666666666666667,0.966655222118346,0.9656364338716775,0.968145070263559,0.9668734861798062,0.0032659863237109225,0.003244973060491389,0.005301153894344852,0.008949385655569282,0.0033697072029952283
syn_E2_imb50_50,none,,svm_rbf,0.9786666666666667,0.9786563457240663,0.9775869893241984,0.9800955189344771,0.9788322784299714,0.008219218670625309,0.008236287955726618,0.012124694462638636,0.005068168643656218,0.008068766409620683
