repeat,fold,accuracy,bac,precision,recall,gmean_pdf,dataset,classifier,reducer,n_components
1,1,0.9743875278396437,0.9743097964790349,0.9747758251018539,0.9743097964790349,0.9745427829334485,digits,svm_rbf,none,
2,0,0.9666295884315906,0.9664981438983764,0.9689200254798871,0.9664981438983764,0.9677083270346899,digits,svm_rbf,none,
2,1,0.9766146993318485,0.9765117917531037,0.9771923401530479,0.9765117917531037,0.976852006687943,digits,svm_rbf,none,
3,0,0.9810901001112347,0.9809678315141314,0.9812232690947456,0.9809678315141314,0.9810955419912373,digits,svm_rbf,none,
3,1,0.9721603563474388,0.9721281225807192,0.9728371291931459,0.9721281225807192,0.9724825612726171,digits,svm_rbf,none,
4,0,0.9777530589543938,0.9778229751650906,0.9782089120255122,0.9778229751650906,0.978015924558385,digits,svm_rbf,none,
4,1,0.9732739420935412,0.9731093263238287,0.974475996284452,0.9731093263238287,0.9737924215473773,digits,svm_rbf,none,
0,0,0.9710789766407119,0.9711049611630781,0.9716972347707331,0.9711049611630781,0.9714010528274628,digits,svm_rbf,pca,19.0
0,1,0.9721603563474388,0.9720131609140334,0.972270449986689,0.9720131609140334,0.9721417969385285,digits,svm_rbf,pca,19.0
1,0,0.9777530589543938,0.977824384922409,0.9783935412542102,0.977824384922409,0.9781089216896836,digits,svm_rbf,pca,19.0
1,1,0.9699331848552338,0.9698495172553508,0.9706848850868586,0.9698495172553508,0.9702671112681062,digits,svm_rbf,pca,19.0
2,0,0.9610678531701891,0.9609409042032058,0.9629916695234868,0.9609409042032058,0.9619657403733535,digits,svm_rbf,pca,19.0
