repeat,fold,accuracy,bac,precision,recall,gmean_pdf,dataset,classifier,reducer,n_components
3,1,0.9287305122494433,0.9285391603092444,0.9324612723132905,0.9285391603092444,0.9304981498179737,digits,knn,kpca,19.0
4,0,0.949944382647386,0.9498261504305672,0.9509727789080724,0.9498261504305672,0.9503992917476913,digits,knn,kpca,19.0
4,1,0.9376391982182628,0.9373828432702649,0.94236272884818,0.9373828432702649,0.9398694878330888,digits,knn,kpca,19.0
0,0,0.9454949944382648,0.9454081223782891,0.9469082028951495,0.9454081223782891,0.9461578653500183,digits,knn,kpca,32.0
0,1,0.9532293986636972,0.9529069845163625,0.9551008108872658,0.9529069845163625,0.9540032670865006,digits,knn,kpca,32.0
1,0,0.9621802002224694,0.962014836513093,0.9639902551122761,0.962014836513093,0.963002039287587,digits,knn,kpca,32.0
1,1,0.9532293986636972,0.9530529163789361,0.9553907184127317,0.9530529163789361,0.9542211014563767,digits,knn,kpca,32.0
2,0,0.9354838709677419,0.9353164266531179,0.9400591945957437,0.9353164266531179,0.9376848120406446,digits,knn,kpca,32.0
2,1,0.955456570155902,0.9551564275463843,0.9574107319433649,0.9551564275463843,0.9562829154688446,digits,knn,kpca,32.0
3,0,0.96440489432703,0.9641329164614714,0.9644409372874054,0.9641329164614714,0.9642869145756056,digits,knn,kpca,32.0
3,1,0.9365256124721604,0.9365703723921806,0.9395171896639614,0.9365703723921806,0.9380426238676104,digits,knn,kpca,32.0
4,0,0.9510567296996663,0.950836487547065,0.9521286343128652,0.950836487547065,0.9514823415823483,digits,knn,kpca,32.0
4,1,0.9465478841870824,0.9463102641406046,0.9497860062007296,0.9463102641406046,0.9480465423199762,digits,knn,kpca,32.0
0,0,0.9566184649610678,0.9565595061875574,0.9585499782310517,0.9565595061875574,0.9575542250091055,digits,knn,kpca,44.0
0,1,0.955456570155902,0.9550911669446365,0.9568799265798005,0.9550911669446365,0.955985128390081,digits,knn,kpca,44.0
1,0,0.9632925472747497,0.9631259476242041,0.9649548894419315,0.9631259476242041,0.9640399848078758,digits,knn,kpca,44.0
1,1,0.9521158129175946,0.9519426569066075,0.9544010267510167,0.9519426569066075,0.9531710492664771,digits,knn,kpca,44.0
2,0,0.9388209121245829,0.9388027423091353,0.9439511700585544,0.9388027423091353,0.9413734365579304,digits,knn,kpca,44.0
2,1,0.9599109131403119,0.9597018918758471,0.9614166546455987,0.9597018918758471,0.9605588906175034,digits,knn,kpca,44.0
3,0,0.9621802002224694,0.9619603574349798,0.9619911274061691,0.9619603574349798,0.9619757422975476,digits,knn,kpca,44.0
3,1,0.9365256124721604,0.9364099218981469,0.9394593082501806,0.9364099218981469,0.9379333758135696,digits,knn,kpca,44.0
4,0,0.9510567296996663,0.9508228677775366,0.9518076031150461,0.9508228677775366,0.951315108030095,digits,knn,kpca,44.0
4,1,0.9498886414253898,0.9496083499461868,0.9536943027217497,0.9496083499461868,0.9516491334313714,digits,knn,kpca,44.0
0,0,0.9588431590656284,0.9588311172232133,0.9594507962850196,0.9588311172232133,0.9591409067090544,digits,knn,none,
0,1,0.965478841870824,0.9653065048787554,0.9668133112906607,0.9653065048787554,0.9660596143055789,digits,knn,none,
1,0,0.9655172413793104,0.9654358728361053,0.9658648855984268,0.9654358728361053,0.9656503553923967,digits,knn,none,
1,1,0.9599109131403119,0.9596469100128366,0.9613833632955693,0.9596469100128366,0.9605147442514047,digits,knn,none,
2,0,0.9733036707452726,0.97320171498397,0.9739028502083604,0.97320171498397,0.9735522194780066,digits,knn,none,
2,1,0.9688195991091314,0.968692614849396,0.9695189850530441,0.968692614849396,0.969105711869023,digits,knn,none,
3,0,0.9632925472747497,0.9630984337028506,0.9639068872935741,0.9630984337028506,0.9635025757037867,digits,knn,none,
3,1,0.9643652561247216,0.9642464952125852,0.9650117916553607,0.9642464952125852,0.9646290675396937,digits,knn,none,
4,0,0.9588431590656284,0.9586142653248426,0.96030488012653,0.9586142653248426,0.9594592003573443,digits,knn,none,
4,1,0.9688195991091314,0.9688264392565473,0.9691050448982208,0.9688264392565473,0.9689657320639877,digits,knn,none,
0,0,0.8987764182424917,0.8988415153661183,0.9016842033969494,0.8988415153661183,0.900261737364754,digits,mlp,kpca,19.0
0,1,0.9198218262806236,0.9195587751758263,0.9223940533481567,0.9195587751758263,0.9209753231907447,digits,mlp,kpca,19.0
1,0,0.9098998887652948,0.909826883693602,0.9130482810513503,0.909826883693602,0.9114361591525487,digits,mlp,kpca,19.0
1,1,0.9242761692650334,0.923902757853788,0.9257963296226437,0.923902757853788,0.9248490591168242,digits,mlp,kpca,19.0
2,0,0.8921023359288098,0.8919582711833778,0.9057761942426753,0.8919582711833778,0.8988406801518031,digits,mlp,kpca,19.0
2,1,0.9320712694877505,0.931664849776805,0.9336105263337121,0.931664849776805,0.9326371806692791,digits,mlp,kpca,19.0
3,0,0.9510567296996663,0.9508603588068911,0.9512423645100059,0.9508603588068911,0.9510513424785749,digits,mlp,kpca,19.0
3,1,0.9198218262806236,0.9195622659631807,0.9234380469947482,0.9195622659631807,0.9214981188103993,digits,mlp,kpca,19.0
4,0,0.9187986651835373,0.9188786563215079,0.9222445919641917,0.9188786563215079,0.9205600857433662,digits,mlp,kpca,19.0
4,1,0.9342984409799554,0.9340222512599246,0.9371062762545253,0.9340222512599246,0.9355629929711075,digits,mlp,kpca,19.0
0,0,0.949944382647386,0.9500257020520484,0.9526079100903372,0.9500257020520484,0.9513159299433113,digits,mlp,kpca,32.0
0,1,0.9510022271714922,0.9508320856128414,0.9513534233314644,0.9508320856128414,0.9510927187510021,digits,mlp,kpca,32.0
1,0,0.9532814238042269,0.9531225793449737,0.9538607024960719,0.9531225793449737,0.9534915694954332,digits,mlp,kpca,32.0
1,1,0.9432071269487751,0.9430393531864988,0.9445065675534428,0.9430393531864988,0.9437726752486526,digits,mlp,kpca,32.0
2,0,0.9121245828698554,0.9119672784918814,0.9179092258959894,0.9119672784918814,0.9149334285307075,digits,mlp,kpca,32.0
2,1,0.9487750556792873,0.9486002461405911,0.9499392229524817,0.9486002461405911,0.9492694984625419,digits,mlp,kpca,32.0
